im_idx,pair_idx,im_id,filename,system_idx,city,city_ascii,country,geonameid,lng,lat,date,time
1144,a,1144_a,1144_a.npy,20151120T154542_20170205T163832_T18TWM,Poughkeepsie,Poughkeepsie,United States,5132143,-73.92097,41.70037,20151120,154542
1144,b,1144_b,1144_b.npy,20180523T153819_20180523T154030_T18TWM,Poughkeepsie,Poughkeepsie,United States,5132143,-73.92097,41.70037,20180523,153819
1145,a,1145_a,1145_a.npy,20181023T082001_20181023T084045_T34HBH,Cape Town,Cape Town,South Africa,3369157,18.42322,-33.92584,20181023,82001
1145,b,1145_b,1145_b.npy,20190116T082309_20190116T084207_T34HBH,Cape Town,Cape Town,South Africa,3369157,18.42322,-33.92584,20190116,82309
1146,a,1146_a,1146_a.npy,20181025T012729_20181025T012723_T54SWJ,Morioka,Morioka,Japan,2111834,141.15,39.7,20181025,12729
1146,b,1146_b,1146_b.npy,20170707T012651_20170707T013059_T54TWK,Morioka,Morioka,Japan,2111834,141.15,39.7,20170707,12651
1147,a,1147_a,1147_a.npy,20151126T092322_20151126T092915_T33NUJ,Ngaoundéré,Ngaoundere,Cameroon,2224827,13.58472,7.32765,20151126,92322
1147,b,1147_b,1147_b.npy,20160204T092202_20160204T093257_T33NUJ,Ngaoundéré,Ngaoundere,Cameroon,2224827,13.58472,7.32765,20160204,92202
1148,a,1148_a,1148_a.npy,20170904T161339_20170904T161757_T17TNF,Youngstown,Youngstown,United States,5177568,-80.64952,41.09978,20170904,161339
1148,b,1148_b,1148_b.npy,20160904T161342_20160904T161737_T17TNF,Youngstown,Youngstown,United States,5177568,-80.64952,41.09978,20160904,161342
1149,a,1149_a,1149_a.npy,20180423T044701_20180423T050025_T45QVG,Dhanbād,Dhanbad,India,1272979,86.44324,23.80199,20180423,44701
1149,b,1149_b,1149_b.npy,20161209T045202_20161209T045602_T45QVG,Dhanbād,Dhanbad,India,1272979,86.44324,23.80199,20161209,45202
1150,a,1150_a,1150_a.npy,20150820T082204_20160425T173843_T37SCB,Kahramanmaraş,Kahramanmaras,Turkey,310859,36.92641,37.5847,20150820,82204
1150,b,1150_b,1150_b.npy,20151228T083611_20151228T121207_T37SCB,Kahramanmaraş,Kahramanmaras,Turkey,310859,36.92641,37.5847,20151228,83611
1151,a,1151_a,1151_a.npy,20180125T094249_20180125T095601_T32PNS,Bauchi,Bauchi,Nigeria,2347470,9.84388,10.31032,20180125,94249
1151,b,1151_b,1151_b.npy,20181211T094359_20181211T094731_T32PNS,Bauchi,Bauchi,Nigeria,2347470,9.84388,10.31032,20181211,94359
1152,a,1152_a,1152_a.npy,20191231T044201_20191231T044736_T45RXJ,Saidpur,Saidpur,Bangladesh,6545349,88.89169,25.77769,20191231,44201
1152,b,1152_b,1152_b.npy,20190130T044029_20190130T044444_T45RXJ,Saidpur,Saidpur,Bangladesh,6545349,88.89169,25.77769,20190130,44029
1153,a,1153_a,1153_a.npy,20160428T055012_20160428T095547_T43RDQ,Amritsar,Amritsar,India,1278710,74.87534,31.62234,20160428,55012
1153,b,1153_b,1153_b.npy,20190423T053651_20190423T054423_T43RDQ,Amritsar,Amritsar,India,1278710,74.87534,31.62234,20190423,53651
1154,a,1154_a,1154_a.npy,20160624T190210_20160624T234946_T10SEG,Fremont,Fremont,United States,5350734,-121.98857,37.54827,20160624,190210
1154,b,1154_b,1154_b.npy,20160415T190349_20160415T224231_T10SEG,Fremont,Fremont,United States,5350734,-121.98857,37.54827,20160415,190349
1155,a,1155_a,1155_a.npy,20170917T190351_20170917T190345_T10SFH,Stockton,Stockton,United States,5399020,-121.29078,37.9577,20170917,190351
1155,b,1155_b,1155_b.npy,20170719T190351_20170719T190350_T10SFH,Stockton,Stockton,United States,5399020,-121.29078,37.9577,20170719,190351
1156,a,1156_a,1156_a.npy,20181002T025539_20181002T025937_T50RKR,Yichun,Yichun,China,1786746,114.4,27.83333,20181002,25539
1156,b,1156_b,1156_b.npy,20181027T025811_20181027T030402_T50RKR,Yichun,Yichun,China,1786746,114.4,27.83333,20181027,25811
1157,a,1157_a,1157_a.npy,20190302T142849_20190302T142852_T20NQJ,Boa Vista,Boa Vista,Brazil,3664980,-60.67333,2.81972,20190302,142849
1157,b,1157_b,1157_b.npy,20181217T142741_20181217T142744_T20NQJ,Boa Vista,Boa Vista,Brazil,3664980,-60.67333,2.81972,20181217,142741
1158,a,1158_a,1158_a.npy,20191209T150719_20191209T150714_T19PFM,Maracay,Maracay,Venezuela,3632998,-67.59113,10.23535,20191209,150719
1158,b,1158_b,1158_b.npy,20191209T150719_20191209T150714_T19PFM,Maracay,Maracay,Venezuela,3632998,-67.59113,10.23535,20191209,150719
1159,a,1159_a,1159_a.npy,20180407T024551_20180407T025136_T50SQE,Rizhao,Rizhao,China,1797132,119.45528,35.4275,20180407,24551
1159,b,1159_b,1159_b.npy,20160328T025722_20160328T025719_T50SQE,Rizhao,Rizhao,China,1797132,119.45528,35.4275,20160328,25722
1160,a,1160_a,1160_a.npy,20160629T094032_20160629T132555_T34TET,Debrecen,Debrecen,Hungary,721472,21.62444,47.53167,20160629,94032
1160,b,1160_b,1160_b.npy,20170303T093031_20170303T093537_T34TET,Debrecen,Debrecen,Hungary,721472,21.62444,47.53167,20170303,93031
1161,a,1161_a,1161_a.npy,20180912T132229_20180912T132223_T22JDN,Caxias do Sul,Caxias do Sul,Brazil,3466537,-51.17944,-29.16806,20180912,132229
1161,b,1161_b,1161_b.npy,20160910T133222_20160910T133457_T22JDN,Caxias do Sul,Caxias do Sul,Brazil,3466537,-51.17944,-29.16806,20160910,133222
1162,a,1162_a,1162_a.npy,20170712T030539_20170712T031400_T50SLJ,Baoding,Baoding,China,1816971,115.49028,38.85111,20170712,30539
1162,b,1162_b,1162_b.npy,20171219T031119_20171219T031531_T50SLJ,Baoding,Baoding,China,1816971,115.49028,38.85111,20171219,31119
1163,b,1163_b,1163_b.npy,20190130T162519_20190130T163144_T16PBA,San Salvador,San Salvador,El Salvador,3583361,-89.18718,13.68935,20190130,162519
1163,a,1163_a,1163_a.npy,20191201T162641_20191201T163757_T16PBA,San Salvador,San Salvador,El Salvador,3583361,-89.18718,13.68935,20191201,162641
1164,a,1164_a,1164_a.npy,20200116T050131_20200116T050712_T44PLU,Puducherry,Puducherry,India,1259425,79.82979,11.93381,20200116,50131
1164,b,1164_b,1164_b.npy,20161003T045652_20161003T102045_T44PLU,Puducherry,Puducherry,India,1259425,79.82979,11.93381,20161003,45652
1165,a,1165_a,1165_a.npy,20191114T031001_20191114T031600_T49RFL,Xiangtan,Xiangtan,China,1790492,112.9,27.85,20191114,31001
1165,b,1165_b,1165_b.npy,20171224T031131_20171224T031230_T49RFL,Xiangtan,Xiangtan,China,1790492,112.9,27.85,20171224,31131
1166,a,1166_a,1166_a.npy,20171027T025809_20171027T030705_T50RKR,Ji’an,Ji'an,China,1806445,114.97927,27.11716,20171027,25809
1166,b,1166_b,1166_b.npy,20161206T030112_20161206T030749_T50RKR,Ji’an,Ji'an,China,1806445,114.97927,27.11716,20161206,30112
1167,a,1167_a,1167_a.npy,20170622T035711_20170622T040337_T48UXC,Ulan-Ude,Ulan-Ude,Russia,2014407,107.60627,51.82721,20170622,35711
1167,b,1167_b,1167_b.npy,20160727T035925_20160727T091825_T48UXC,Ulan-Ude,Ulan-Ude,Russia,2014407,107.60627,51.82721,20160727,35925
1168,a,1168_a,1168_a.npy,20200208T174459_20200208T174501_T13TDE,Lafayette,Lafayette,United States,5427771,-105.08971,39.9936,20200208,174459
1168,b,1168_b,1168_b.npy,20180213T174431_20180213T174430_T13TDE,Lafayette,Lafayette,United States,5427771,-105.08971,39.9936,20180213,174431
1169,a,1169_a,1169_a.npy,20170309T044651_20170309T045933_T44QRJ,Sambalpur,Sambalpur,India,1257542,83.97573,21.46527,20170309,44651
1169,b,1169_b,1169_b.npy,20190513T044709_20190513T045848_T44QRJ,Sambalpur,Sambalpur,India,1257542,83.97573,21.46527,20190513,44709
1170,a,1170_a,1170_a.npy,20180108T095359_20180108T100529_T31NGH,Benin City,Benin City,Nigeria,2347283,5.62575,6.33815,20180108,95359
1170,b,1170_b,1170_b.npy,20180103T095401_20180103T100804_T31NGH,Benin City,Benin City,Nigeria,2347283,5.62575,6.33815,20180103,95401
1171,a,1171_a,1171_a.npy,20190104T074319_20190104T075257_T37PEK,Nazrēt,Nazret,Ethiopia,330186,39.26667,8.55,20190104,74319
1171,b,1171_b,1171_b.npy,20180124T074211_20180124T075312_T37PEK,Nazrēt,Nazret,Ethiopia,330186,39.26667,8.55,20180124,74211
1172,a,1172_a,1172_a.npy,20170506T074241_20170506T075325_T36JVS,Maputo,Maputo,Mozambique,1040652,32.58322,-25.96553,20170506,74241
1172,b,1172_b,1172_b.npy,20151004T074654_20160728T050807_T36JVS,Maputo,Maputo,Mozambique,1040652,32.58322,-25.96553,20151004,74654
1173,a,1173_a,1173_a.npy,20160107T033242_20160107T033322_T48PWS,Long Xuyên,Long Xuyen,Vietnam,1575627,105.43518,10.38639,20160107,33242
1173,b,1173_b,1173_b.npy,20190215T031829_20190215T033330_T48PWS,Long Xuyên,Long Xuyen,Vietnam,1575627,105.43518,10.38639,20190215,31829
1174,a,1174_a,1174_a.npy,20161114T054102_20161114T092751_T43QBB,Bhiwandi,Bhiwandi,India,1275901,73.05881,19.30023,20161114,54102
1174,b,1174_b,1174_b.npy,20190128T054109_20190128T054439_T43QBB,Bhiwandi,Bhiwandi,India,1275901,73.05881,19.30023,20190128,54109
1176,a,1176_a,1176_a.npy,20180124T160541_20180124T160536_T17RMM,Kissimmee,Kissimmee,United States,4160983,-81.41667,28.30468,20180124,160541
1176,b,1176_b,1176_b.npy,20190524T155829_20190524T161512_T17RMM,Kissimmee,Kissimmee,United States,4160983,-81.41667,28.30468,20190524,155829
1177,a,1177_a,1177_a.npy,20191127T050131_20191127T051417_T44NLN,Colombo,Colombo,Sri Lanka,1248991,79.84868,6.93548,20191127,50131
1177,b,1177_b,1177_b.npy,20181227T050219_20181227T050759_T44NLN,Colombo,Colombo,Sri Lanka,1248991,79.84868,6.93548,20181227,50219
1178,a,1178_a,1178_a.npy,20191217T082341_20191217T082337_T37SCB,Gaziantep,Gaziantep,Turkey,314830,37.3825,37.05944,20191217,82341
1178,b,1178_b,1178_b.npy,20170725T082009_20170725T082007_T37SCB,Gaziantep,Gaziantep,Turkey,314830,37.3825,37.05944,20170725,82009
1179,a,1179_a,1179_a.npy,20160629T094727_20160629T150301_T33SVR,Mişrātah,Misratah,Libya,2214846,15.09254,32.37535,20160629,94727
1179,b,1179_b,1179_b.npy,20170927T094019_20170927T095018_T33SVR,Mişrātah,Misratah,Libya,2214846,15.09254,32.37535,20170927,94019
1180,a,1180_a,1180_a.npy,20180606T033629_20180606T034558_T48RVT,Zigong,Zigong,China,1783745,104.77689,29.34162,20180606,33629
1180,b,1180_b,1180_b.npy,20160212T033852_20160212T034141_T48RVT,Zigong,Zigong,China,1783745,104.77689,29.34162,20160212,33852
1181,a,1181_a,1181_a.npy,20200129T160509_20200129T160512_T18TUK,Harrisburg,Harrisburg,United States,5192726,-76.88442,40.2737,20200129,160509
1181,b,1181_b,1181_b.npy,20190603T155829_20190603T160233_T18TUK,Harrisburg,Harrisburg,United States,5192726,-76.88442,40.2737,20190603,155829
1182,a,1182_a,1182_a.npy,20160412T033552_20160412T034713_T48QTE,Udon Thani,Udon Thani,Thailand,1605239,102.78589,17.41567,20160412,33552
1182,b,1182_b,1182_b.npy,20190412T033739_20190412T034932_T47QRV,Udon Thani,Udon Thani,Thailand,1605239,102.78589,17.41567,20190412,33739
1183,a,1183_a,1183_a.npy,20191008T022559_20191008T024225_T49MGM,Pasuruan,Pasuruan,Indonesia,1632033,112.9075,-7.6453,20191008,22559
1183,b,1183_b,1183_b.npy,20170715T024951_20170715T024947_T49MGM,Pasuruan,Pasuruan,Indonesia,1632033,112.9075,-7.6453,20170715,24951
1184,a,1184_a,1184_a.npy,20150910T075246_20161017T121226_T36NXG,Mbale,Mbale,Uganda,229278,34.17503,1.08209,20150910,75246
1184,b,1184_b,1184_b.npy,20170402T074931_20170402T080725_T36NXG,Mbale,Mbale,Uganda,229278,34.17503,1.08209,20170402,74931
1185,a,1185_a,1185_a.npy,20180723T183029_20180723T183644_T11SLT,Long Beach,Long Beach,United States,5367929,-118.18923,33.76696,20180723,183029
1185,b,1185_b,1185_b.npy,20191215T183749_20191215T183939_T11SLT,Long Beach,Long Beach,United States,5367929,-118.18923,33.76696,20191215,183749
1186,a,1186_a,1186_a.npy,20170816T095031_20170816T095737_T33TVF,Caserta,Caserta,Italy,3179866,14.33231,41.07262,20170816,95031
1186,b,1186_b,1186_b.npy,20170809T100031_20170809T100028_T33TVF,Caserta,Caserta,Italy,3179866,14.33231,41.07262,20170809,100031
1188,a,1188_a,1188_a.npy,20190123T031019_20190123T031920_T49QDE,Gaozhou,Gaozhou,China,1810295,110.84607,21.93924,20190123,31019
1188,b,1188_b,1188_b.npy,20180309T030539_20180309T030535_T49QDE,Gaozhou,Gaozhou,China,1810295,110.84607,21.93924,20180309,30539
1189,a,1189_a,1189_a.npy,20180301T052739_20180301T053830_T43QDB,Ahmadnagar,Ahmadnagar,India,1279228,74.73843,19.09457,20180301,52739
1189,b,1189_b,1189_b.npy,20170130T053041_20170130T054248_T43QDB,Ahmadnagar,Ahmadnagar,India,1279228,74.73843,19.09457,20170130,53041
1190,a,1190_a,1190_a.npy,20160814T100032_20160814T152517_T32SPE,Sousse,Sousse,Tunisia,2464915,10.63699,35.82539,20160814,100032
1190,b,1190_b,1190_b.npy,20180416T100031_20180416T100846_T32SPE,Sousse,Sousse,Tunisia,2464915,10.63699,35.82539,20180416,100031
1191,a,1191_a,1191_a.npy,20161201T171652_20161201T205358_T14SPB,Denton,Denton,United States,4685907,-97.13307,33.21484,20161201,171652
1191,b,1191_b,1191_b.npy,20160316T171252_20160316T172322_T14SPB,Denton,Denton,United States,4685907,-97.13307,33.21484,20160316,171252
1192,a,1192_a,1192_a.npy,20190202T012859_20190202T012857_T54STD,Shizuoka,Shizuoka,Japan,1851717,138.38333,34.98333,20190202,12859
1192,b,1192_b,1192_b.npy,20171030T012749_20171030T013615_T54STD,Shizuoka,Shizuoka,Japan,1851717,138.38333,34.98333,20171030,12749
1193,a,1193_a,1193_a.npy,20181029T111149_20181029T111152_T30UWB,Bournemouth,Bournemouth,United Kingdom,2655095,-1.8795,50.72048,20181029,111149
1193,b,1193_b,1193_b.npy,20190224T112111_20190224T112152_T30UWB,Bournemouth,Bournemouth,United Kingdom,2655095,-1.8795,50.72048,20190224,112111
1194,a,1194_a,1194_a.npy,20180103T095401_20180103T100804_T32NKM,Owerri,Owerri,Nigeria,2325330,7.03325,5.48363,20180103,95401
1194,b,1194_b,1194_b.npy,20160213T095122_20160213T100531_T32NKM,Owerri,Owerri,Nigeria,2325330,7.03325,5.48363,20160213,95122
1195,a,1195_a,1195_a.npy,20190828T161839_20190828T162908_T16SFD,Chattanooga,Chattanooga,United States,4612862,-85.30968,35.04563,20190828,161839
1195,b,1195_b,1195_b.npy,20200105T162649_20200105T162649_T16SFD,Chattanooga,Chattanooga,United States,4612862,-85.30968,35.04563,20200105,162649
1196,a,1196_a,1196_a.npy,20181209T054219_20181209T054816_T43REQ,Ludhiāna,Ludhiana,India,1264728,75.85379,30.91204,20181209,54219
1196,b,1196_b,1196_b.npy,20190423T053651_20190423T054423_T43REQ,Ludhiāna,Ludhiana,India,1264728,75.85379,30.91204,20190423,53651
1197,a,1197_a,1197_a.npy,20190119T042111_20190119T042521_T46REN,Imphal,Imphal,India,1269771,93.9442,24.80805,20190119,42111
1197,b,1197_b,1197_b.npy,20180218T041819_20180218T042200_T46REN,Imphal,Imphal,India,1269771,93.9442,24.80805,20180218,41819
1198,a,1198_a,1198_a.npy,20181229T095411_20181229T100433_T31NHG,Warri,Warri,Nigeria,2319133,5.75006,5.51737,20181229,95411
1198,b,1198_b,1198_b.npy,20191224T095421_20191224T100818_T31NHG,Warri,Warri,Nigeria,2319133,5.75006,5.51737,20191224,95421
1199,a,1199_a,1199_a.npy,20161127T091322_20170118T091408_T35SKR,Tobruk,Tobruk,Libya,81302,23.95385,32.08963,20161127,91322
1199,b,1199_b,1199_b.npy,20170826T090019_20170826T090639_T34SGA,Tobruk,Tobruk,Libya,81302,23.95385,32.08963,20170826,90019
1200,a,1200_a,1200_a.npy,20180812T143751_20180812T143931_T19KFA,Oruro,Oruro,Bolivia,3909234,-67.15,-17.98333,20180812,143751
1200,b,1200_b,1200_b.npy,20190628T143751_20190628T144337_T19KFA,Oruro,Oruro,Bolivia,3909234,-67.15,-17.98333,20190628,143751
1201,a,1201_a,1201_a.npy,20190719T170901_20190719T171924_T14TQL,Omaha,Omaha,United States,5074472,-95.94043,41.25626,20190719,170901
1201,b,1201_b,1201_b.npy,20160813T171302_20160813T220928_T14TQL,Omaha,Omaha,United States,5074472,-95.94043,41.25626,20160813,171302
1202,a,1202_a,1202_a.npy,20171218T153609_20171218T153606_T18NVN,Bello,Bello,Colombia,3688928,-75.55795,6.33732,20171218,153609
1202,b,1202_b,1202_b.npy,20171218T153609_20171218T153606_T18NVN,Bello,Bello,Colombia,3688928,-75.55795,6.33732,20171218,153609
1203,a,1203_a,1203_a.npy,20160720T074917_20160720T111630_T37MCN,Morogoro,Morogoro,Tanzania,153220,37.66122,-6.82102,20160720,74917
1203,b,1203_b,1203_b.npy,20190605T072621_20190605T074955_T37MCN,Morogoro,Morogoro,Tanzania,153220,37.66122,-6.82102,20190605,72621
1204,a,1204_a,1204_a.npy,20161103T024852_20161103T025456_T50SNA,Hefei,Hefei,China,1808722,117.28083,31.86389,20161103,24852
1204,b,1204_b,1204_b.npy,20171218T025121_20171218T025325_T50SNA,Hefei,Hefei,China,1808722,117.28083,31.86389,20171218,25121
1205,a,1205_a,1205_a.npy,20180525T161829_20180525T162814_T16TGM,Ann Arbor,Ann Arbor,United States,4984247,-83.74088,42.27756,20180525,161829
1205,b,1205_b,1205_b.npy,20190428T162901_20190428T163646_T17TKG,Ann Arbor,Ann Arbor,United States,4984247,-83.74088,42.27756,20190428,162901
1207,a,1207_a,1207_a.npy,20160718T101028_20160718T155027_T32TPP,Florence,Florence,Italy,3176959,11.24626,43.77925,20160718,101028
1207,b,1207_b,1207_b.npy,20150704T101337_20160605T113933_T32TPP,Florence,Florence,Italy,3176959,11.24626,43.77925,20150704,101337
1208,a,1208_a,1208_a.npy,20181218T052221_20181218T053013_T43PER,Shimoga,Shimoga,India,1256515,75.56791,13.93157,20181218,52221
1208,b,1208_b,1208_b.npy,20180221T051831_20180221T053158_T43PER,Shimoga,Shimoga,India,1256515,75.56791,13.93157,20180221,51831
1209,a,1209_a,1209_a.npy,20190731T083609_20190731T084610_T36TWK,Kırıkkale,Kirikkale,Turkey,307654,33.50639,39.84528,20190731,83609
1209,b,1209_b,1209_b.npy,20181103T084119_20181103T084639_T36TWK,Kırıkkale,Kirikkale,Turkey,307654,33.50639,39.84528,20181103,84119
1210,a,1210_a,1210_a.npy,20190102T153619_20190102T153616_T18PWT,Soledad,Soledad,Colombia,3667849,-74.76459,10.91843,20190102,153619
1210,b,1210_b,1210_b.npy,20181218T153611_20181218T153751_T18PWT,Soledad,Soledad,Colombia,3667849,-74.76459,10.91843,20181218,153611
1211,a,1211_a,1211_a.npy,20170317T144121_20170317T144116_T19JEF,San Juan,San Juan,Argentina,3837213,-68.53639,-31.5375,20170317,144121
1211,b,1211_b,1211_b.npy,20170923T142751_20170923T143400_T19JEF,San Juan,San Juan,Argentina,3837213,-68.53639,-31.5375,20170923,142751
1212,a,1212_a,1212_a.npy,20190325T164931_20190325T165307_T15TYH,Madison,Madison,United States,5261457,-89.40123,43.07305,20190325,164931
1212,b,1212_b,1212_b.npy,20190104T165701_20190104T165703_T15TYH,Madison,Madison,United States,5261457,-89.40123,43.07305,20190104,165701
1213,a,1213_a,1213_a.npy,20170915T071609_20170915T074201_T37LED,Nampula,Nampula,Mozambique,1033356,39.2666,-15.11646,20170915,71609
1213,b,1213_b,1213_b.npy,20190910T071621_20190910T073146_T37LED,Nampula,Nampula,Mozambique,1033356,39.2666,-15.11646,20190910,71621
1215,a,1215_a,1215_a.npy,20150929T081736_20161027T173014_T37TDK,Krasnodar,Krasnodar,Russia,542420,38.97603,45.04484,20150929,81736
1215,b,1215_b,1215_b.npy,20170809T081601_20170809T082538_T37TDK,Krasnodar,Krasnodar,Russia,542420,38.97603,45.04484,20170809,81601
1216,a,1216_a,1216_a.npy,20180126T155519_20180126T155521_T18TWN,Albany,Albany,United States,5106834,-73.75623,42.65258,20180126,155519
1216,b,1216_b,1216_b.npy,20180421T154911_20180421T155456_T18TXN,Albany,Albany,United States,5106834,-73.75623,42.65258,20180421,154911
1218,a,1218_a,1218_a.npy,20180619T025541_20180619T031538_T48MYT,Sukabumi,Sukabumi,Indonesia,1626381,106.92667,-6.91806,20180619,25541
1218,b,1218_b,1218_b.npy,20190823T025551_20190823T031305_T48MYT,Sukabumi,Sukabumi,Indonesia,1626381,106.92667,-6.91806,20190823,25551
1220,a,1220_a,1220_a.npy,20180313T083731_20180313T083736_T37UDS,Staryy Oskol,Staryy Oskol,Russia,487928,37.84167,51.29667,20180313,83731
1220,b,1220_b,1220_b.npy,20180815T084009_20180815T084148_T37UDS,Staryy Oskol,Staryy Oskol,Russia,487928,37.84167,51.29667,20180815,84009
1221,a,1221_a,1221_a.npy,20160129T054102_20160129T054903_T42QZK,Bhāvnagar,Bhavnagar,India,1276032,72.15331,21.76287,20160129,54102
1221,b,1221_b,1221_b.npy,20180202T054029_20180202T054843_T42QZK,Bhāvnagar,Bhavnagar,India,1276032,72.15331,21.76287,20180202,54029
1222,a,1222_a,1222_a.npy,20191224T141729_20191224T142751_T19HGD,San Luis,San Luis,Argentina,3837056,-66.33563,-33.29501,20191224,141729
1222,b,1222_b,1222_b.npy,20180324T142029_20180324T142744_T19HGD,San Luis,San Luis,Argentina,3837056,-66.33563,-33.29501,20180324,142029
1223,a,1223_a,1223_a.npy,20180112T161629_20180112T162608_T16PDA,Tegucigalpa,Tegucigalpa,Honduras,3600949,-87.20681,14.0818,20180112,161629
1223,b,1223_b,1223_b.npy,20190427T160839_20190427T162404_T16PDA,Tegucigalpa,Tegucigalpa,Honduras,3600949,-87.20681,14.0818,20190427,160839
1224,a,1224_a,1224_a.npy,20181014T024641_20181014T025136_T51TUG,Fuxin,Fuxin,China,2037345,121.65889,42.01556,20181014,24641
1224,b,1224_b,1224_b.npy,20161203T025102_20161203T062344_T51TUG,Fuxin,Fuxin,China,2037345,121.65889,42.01556,20161203,25102
1225,a,1225_a,1225_a.npy,20180529T092029_20180529T092745_T34TFN,Sofia,Sofia,Bulgaria,727011,23.32415,42.69751,20180529,92029
1225,b,1225_b,1225_b.npy,20190916T092031_20190916T092759_T34TFN,Sofia,Sofia,Bulgaria,727011,23.32415,42.69751,20190916,92031
1226,a,1226_a,1226_a.npy,20180302T151659_20180302T151654_T19QCA,Santo Domingo,Santo Domingo,Dominican Republic,3492908,-69.89232,18.47186,20180302,151659
1226,b,1226_b,1226_b.npy,20180307T151701_20180307T151700_T19QDA,Santo Domingo,Santo Domingo,Dominican Republic,3492908,-69.89232,18.47186,20180307,151701
